referencia,titulo,categoria,preco,descricao,variacao,estoque,marca,image0,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,video1
10.060A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.060A

Material: Napa Cobra Multicolorido / Napa Rosa Escuro;

Enfeite: Corrente de metal na cor grafite e fivela de metal na cor grafite;

Palmilha: 4 mm de Espessura em Napa Rosa Escuro e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado grafite;

Forro: Napa Bege claro;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",34,5,Torricella,img/10.060A/Sapatilha Feminina 0.jpg,img/10.060A/Sapatilha Feminina 1.jpg,img/10.060A/Sapatilha Feminina 2.jpg,img/10.060A/Sapatilha Feminina 3.jpg,img/10.060A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.060A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.060A

Material: Napa Cobra Multicolorido / Napa Rosa Escuro;

Enfeite: Corrente de metal na cor grafite e fivela de metal na cor grafite;

Palmilha: 4 mm de Espessura em Napa Rosa Escuro e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado grafite;

Forro: Napa Bege claro;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",35,17,Torricella,img/10.060A/Sapatilha Feminina 0.jpg,img/10.060A/Sapatilha Feminina 1.jpg,img/10.060A/Sapatilha Feminina 2.jpg,img/10.060A/Sapatilha Feminina 3.jpg,img/10.060A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.060A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.060A

Material: Napa Cobra Multicolorido / Napa Rosa Escuro;

Enfeite: Corrente de metal na cor grafite e fivela de metal na cor grafite;

Palmilha: 4 mm de Espessura em Napa Rosa Escuro e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado grafite;

Forro: Napa Bege claro;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",36,21,Torricella,img/10.060A/Sapatilha Feminina 0.jpg,img/10.060A/Sapatilha Feminina 1.jpg,img/10.060A/Sapatilha Feminina 2.jpg,img/10.060A/Sapatilha Feminina 3.jpg,img/10.060A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.060A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.060A

Material: Napa Cobra Multicolorido / Napa Rosa Escuro;

Enfeite: Corrente de metal na cor grafite e fivela de metal na cor grafite;

Palmilha: 4 mm de Espessura em Napa Rosa Escuro e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado grafite;

Forro: Napa Bege claro;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",37,18,Torricella,img/10.060A/Sapatilha Feminina 0.jpg,img/10.060A/Sapatilha Feminina 1.jpg,img/10.060A/Sapatilha Feminina 2.jpg,img/10.060A/Sapatilha Feminina 3.jpg,img/10.060A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.060A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.060A

Material: Napa Cobra Multicolorido / Napa Rosa Escuro;

Enfeite: Corrente de metal na cor grafite e fivela de metal na cor grafite;

Palmilha: 4 mm de Espessura em Napa Rosa Escuro e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado grafite;

Forro: Napa Bege claro;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",38,12,Torricella,img/10.060A/Sapatilha Feminina 0.jpg,img/10.060A/Sapatilha Feminina 1.jpg,img/10.060A/Sapatilha Feminina 2.jpg,img/10.060A/Sapatilha Feminina 3.jpg,img/10.060A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.060A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.060A

Material: Napa Cobra Multicolorido / Napa Rosa Escuro;

Enfeite: Corrente de metal na cor grafite e fivela de metal na cor grafite;

Palmilha: 4 mm de Espessura em Napa Rosa Escuro e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado grafite;

Forro: Napa Bege claro;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",39,0,Torricella,img/10.060A/Sapatilha Feminina 0.jpg,img/10.060A/Sapatilha Feminina 1.jpg,img/10.060A/Sapatilha Feminina 2.jpg,img/10.060A/Sapatilha Feminina 3.jpg,img/10.060A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.072A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.072A

Material: Napa Vermelho / Cobra Preto e Vermelho;

Enfeite: Tiras em Napa Vermelho com Corrente de metal na cor Ouro;

Palmilha: 4 mm de Espessura em Napa Vermelho e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",34,2,Torricella,img/10.072A/Sapatilha Feminina 0.jpg,img/10.072A/Sapatilha Feminina 1.jpg,img/10.072A/Sapatilha Feminina 2.jpg,img/10.072A/Sapatilha Feminina 3.jpg,img/10.072A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.072A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.072A

Material: Napa Vermelho / Cobra Preto e Vermelho;

Enfeite: Tiras em Napa Vermelho com Corrente de metal na cor Ouro;

Palmilha: 4 mm de Espessura em Napa Vermelho e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",35,8,Torricella,img/10.072A/Sapatilha Feminina 0.jpg,img/10.072A/Sapatilha Feminina 1.jpg,img/10.072A/Sapatilha Feminina 2.jpg,img/10.072A/Sapatilha Feminina 3.jpg,img/10.072A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.072A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.072A

Material: Napa Vermelho / Cobra Preto e Vermelho;

Enfeite: Tiras em Napa Vermelho com Corrente de metal na cor Ouro;

Palmilha: 4 mm de Espessura em Napa Vermelho e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",36,11,Torricella,img/10.072A/Sapatilha Feminina 0.jpg,img/10.072A/Sapatilha Feminina 1.jpg,img/10.072A/Sapatilha Feminina 2.jpg,img/10.072A/Sapatilha Feminina 3.jpg,img/10.072A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.072A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.072A

Material: Napa Vermelho / Cobra Preto e Vermelho;

Enfeite: Tiras em Napa Vermelho com Corrente de metal na cor Ouro;

Palmilha: 4 mm de Espessura em Napa Vermelho e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",37,9,Torricella,img/10.072A/Sapatilha Feminina 0.jpg,img/10.072A/Sapatilha Feminina 1.jpg,img/10.072A/Sapatilha Feminina 2.jpg,img/10.072A/Sapatilha Feminina 3.jpg,img/10.072A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.072A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.072A

Material: Napa Vermelho / Cobra Preto e Vermelho;

Enfeite: Tiras em Napa Vermelho com Corrente de metal na cor Ouro;

Palmilha: 4 mm de Espessura em Napa Vermelho e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",38,8,Torricella,img/10.072A/Sapatilha Feminina 0.jpg,img/10.072A/Sapatilha Feminina 1.jpg,img/10.072A/Sapatilha Feminina 2.jpg,img/10.072A/Sapatilha Feminina 3.jpg,img/10.072A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.072A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.072A

Material: Napa Vermelho / Cobra Preto e Vermelho;

Enfeite: Tiras em Napa Vermelho com Corrente de metal na cor Ouro;

Palmilha: 4 mm de Espessura em Napa Vermelho e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",39,3,Torricella,img/10.072A/Sapatilha Feminina 0.jpg,img/10.072A/Sapatilha Feminina 1.jpg,img/10.072A/Sapatilha Feminina 2.jpg,img/10.072A/Sapatilha Feminina 3.jpg,img/10.072A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.079A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.079A

Material: Napa Preto;

Enfeite: Tiras em Napa Preto com Pirâmides na cor dourado;

Palmilha: 4 mm de Espessura em Napa Preto e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",34,2,Torricella,img/10.079A/Sapatilha Feminina 0.jpg,img/10.079A/Sapatilha Feminina 1.jpg,img/10.079A/Sapatilha Feminina 2.jpg,img/10.079A/Sapatilha Feminina 3.jpg,img/10.079A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.079A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.079A

Material: Napa Preto;

Enfeite: Tiras em Napa Preto com Pirâmides na cor dourado;

Palmilha: 4 mm de Espessura em Napa Preto e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",35,8,Torricella,img/10.079A/Sapatilha Feminina 0.jpg,img/10.079A/Sapatilha Feminina 1.jpg,img/10.079A/Sapatilha Feminina 2.jpg,img/10.079A/Sapatilha Feminina 3.jpg,img/10.079A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.079A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.079A

Material: Napa Preto;

Enfeite: Tiras em Napa Preto com Pirâmides na cor dourado;

Palmilha: 4 mm de Espessura em Napa Preto e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",36,15,Torricella,img/10.079A/Sapatilha Feminina 0.jpg,img/10.079A/Sapatilha Feminina 1.jpg,img/10.079A/Sapatilha Feminina 2.jpg,img/10.079A/Sapatilha Feminina 3.jpg,img/10.079A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.079A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.079A

Material: Napa Preto;

Enfeite: Tiras em Napa Preto com Pirâmides na cor dourado;

Palmilha: 4 mm de Espessura em Napa Preto e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",37,13,Torricella,img/10.079A/Sapatilha Feminina 0.jpg,img/10.079A/Sapatilha Feminina 1.jpg,img/10.079A/Sapatilha Feminina 2.jpg,img/10.079A/Sapatilha Feminina 3.jpg,img/10.079A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.079A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.079A

Material: Napa Preto;

Enfeite: Tiras em Napa Preto com Pirâmides na cor dourado;

Palmilha: 4 mm de Espessura em Napa Preto e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",38,0,Torricella,img/10.079A/Sapatilha Feminina 0.jpg,img/10.079A/Sapatilha Feminina 1.jpg,img/10.079A/Sapatilha Feminina 2.jpg,img/10.079A/Sapatilha Feminina 3.jpg,img/10.079A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.079A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.079A

Material: Napa Preto;

Enfeite: Tiras em Napa Preto com Pirâmides na cor dourado;

Palmilha: 4 mm de Espessura em Napa Preto e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",39,0,Torricella,img/10.079A/Sapatilha Feminina 0.jpg,img/10.079A/Sapatilha Feminina 1.jpg,img/10.079A/Sapatilha Feminina 2.jpg,img/10.079A/Sapatilha Feminina 3.jpg,img/10.079A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.079B,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.079B

Material: Napa Bege;

Enfeite: Tiras em Napa Bege com Pirâmides na cor dourado;

Palmilha: 4 mm de Espessura em Napa Bege e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",34,6,Torricella,img/10.079B/Sapatilha Feminina 0.jpg,img/10.079B/Sapatilha Feminina 1.jpg,img/10.079B/Sapatilha Feminina 2.jpg,img/10.079B/Sapatilha Feminina 3.jpg,img/10.079B/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.079B,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.079B

Material: Napa Bege;

Enfeite: Tiras em Napa Bege com Pirâmides na cor dourado;

Palmilha: 4 mm de Espessura em Napa Bege e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",35,9,Torricella,img/10.079B/Sapatilha Feminina 0.jpg,img/10.079B/Sapatilha Feminina 1.jpg,img/10.079B/Sapatilha Feminina 2.jpg,img/10.079B/Sapatilha Feminina 3.jpg,img/10.079B/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.079B,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.079B

Material: Napa Bege;

Enfeite: Tiras em Napa Bege com Pirâmides na cor dourado;

Palmilha: 4 mm de Espessura em Napa Bege e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",36,23,Torricella,img/10.079B/Sapatilha Feminina 0.jpg,img/10.079B/Sapatilha Feminina 1.jpg,img/10.079B/Sapatilha Feminina 2.jpg,img/10.079B/Sapatilha Feminina 3.jpg,img/10.079B/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.079B,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.079B

Material: Napa Bege;

Enfeite: Tiras em Napa Bege com Pirâmides na cor dourado;

Palmilha: 4 mm de Espessura em Napa Bege e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",37,12,Torricella,img/10.079B/Sapatilha Feminina 0.jpg,img/10.079B/Sapatilha Feminina 1.jpg,img/10.079B/Sapatilha Feminina 2.jpg,img/10.079B/Sapatilha Feminina 3.jpg,img/10.079B/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.079B,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.079B

Material: Napa Bege;

Enfeite: Tiras em Napa Bege com Pirâmides na cor dourado;

Palmilha: 4 mm de Espessura em Napa Bege e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",38,11,Torricella,img/10.079B/Sapatilha Feminina 0.jpg,img/10.079B/Sapatilha Feminina 1.jpg,img/10.079B/Sapatilha Feminina 2.jpg,img/10.079B/Sapatilha Feminina 3.jpg,img/10.079B/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.079B,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.079B

Material: Napa Bege;

Enfeite: Tiras em Napa Bege com Pirâmides na cor dourado;

Palmilha: 4 mm de Espessura em Napa Bege e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",39,0,Torricella,img/10.079B/Sapatilha Feminina 0.jpg,img/10.079B/Sapatilha Feminina 1.jpg,img/10.079B/Sapatilha Feminina 2.jpg,img/10.079B/Sapatilha Feminina 3.jpg,img/10.079B/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.082B,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.082B

Material: Napa Rosa / Verniz Rosa / Tela Rosa;

Enfeite: Pérolas coloridas com brilho e cordão de amarrar em Napa Rosa;

Palmilha: 4 mm de Espessura em Verniz Rosa e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",34,0,Torricella,img/10.082B/Sapatilha Feminina 0.jpg,img/10.082B/Sapatilha Feminina 1.jpg,img/10.082B/Sapatilha Feminina 2.jpg,img/10.082B/Sapatilha Feminina 3.jpg,img/10.082B/Sapatilha Feminina 4.jpg,img/10.082B/Sapatilha Feminina 5.jpg,,,,,,,,,,,
10.082B,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.082B

Material: Napa Rosa / Verniz Rosa / Tela Rosa;

Enfeite: Pérolas coloridas com brilho e cordão de amarrar em Napa Rosa;

Palmilha: 4 mm de Espessura em Verniz Rosa e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",35,7,Torricella,img/10.082B/Sapatilha Feminina 0.jpg,img/10.082B/Sapatilha Feminina 1.jpg,img/10.082B/Sapatilha Feminina 2.jpg,img/10.082B/Sapatilha Feminina 3.jpg,img/10.082B/Sapatilha Feminina 4.jpg,img/10.082B/Sapatilha Feminina 5.jpg,,,,,,,,,,,
10.082B,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.082B

Material: Napa Rosa / Verniz Rosa / Tela Rosa;

Enfeite: Pérolas coloridas com brilho e cordão de amarrar em Napa Rosa;

Palmilha: 4 mm de Espessura em Verniz Rosa e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",36,12,Torricella,img/10.082B/Sapatilha Feminina 0.jpg,img/10.082B/Sapatilha Feminina 1.jpg,img/10.082B/Sapatilha Feminina 2.jpg,img/10.082B/Sapatilha Feminina 3.jpg,img/10.082B/Sapatilha Feminina 4.jpg,img/10.082B/Sapatilha Feminina 5.jpg,,,,,,,,,,,
10.082B,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.082B

Material: Napa Rosa / Verniz Rosa / Tela Rosa;

Enfeite: Pérolas coloridas com brilho e cordão de amarrar em Napa Rosa;

Palmilha: 4 mm de Espessura em Verniz Rosa e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",37,9,Torricella,img/10.082B/Sapatilha Feminina 0.jpg,img/10.082B/Sapatilha Feminina 1.jpg,img/10.082B/Sapatilha Feminina 2.jpg,img/10.082B/Sapatilha Feminina 3.jpg,img/10.082B/Sapatilha Feminina 4.jpg,img/10.082B/Sapatilha Feminina 5.jpg,,,,,,,,,,,
10.082B,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.082B

Material: Napa Rosa / Verniz Rosa / Tela Rosa;

Enfeite: Pérolas coloridas com brilho e cordão de amarrar em Napa Rosa;

Palmilha: 4 mm de Espessura em Verniz Rosa e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",38,2,Torricella,img/10.082B/Sapatilha Feminina 0.jpg,img/10.082B/Sapatilha Feminina 1.jpg,img/10.082B/Sapatilha Feminina 2.jpg,img/10.082B/Sapatilha Feminina 3.jpg,img/10.082B/Sapatilha Feminina 4.jpg,img/10.082B/Sapatilha Feminina 5.jpg,,,,,,,,,,,
10.082B,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 59,90","Código Ref.: 10.082B

Material: Napa Rosa / Verniz Rosa / Tela Rosa;

Enfeite: Pérolas coloridas com brilho e cordão de amarrar em Napa Rosa;

Palmilha: 4 mm de Espessura em Verniz Rosa e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS metalizado dourado;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",39,2,Torricella,img/10.082B/Sapatilha Feminina 0.jpg,img/10.082B/Sapatilha Feminina 1.jpg,img/10.082B/Sapatilha Feminina 2.jpg,img/10.082B/Sapatilha Feminina 3.jpg,img/10.082B/Sapatilha Feminina 4.jpg,img/10.082B/Sapatilha Feminina 5.jpg,,,,,,,,,,,
1944-10B,Sandália Tamanco Feminino,Calçados Femininos Sandálias,"R$ 59,90","Código Ref.: 1944-10B

Material: Verniz Verde;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Verde e Taloneira Napa Bege;

Forro: Cacharrel, material espumado para maior conforto, na cor bege;

Salto: 5 cm de Altura e Revestido em Verniz Verde;

Solado de PVC com antiderrapante na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",34,3,Torricella,img/1944-10B/Sandalia Tamanco Feminino 0.jpg,img/1944-10B/Sandalia Tamanco Feminino 1.jpg,img/1944-10B/Sandalia Tamanco Feminino 2.jpg,img/1944-10B/Sandalia Tamanco Feminino 3.jpg,img/1944-10B/Sandalia Tamanco Feminino 4.jpg,,,,,,,,,,,,
